split,source_label,label,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap
test,No Fit,0,0.1518,0.15,-1,-4.0
test,No Fit,0,0.146,0.4,0,-3.0
test,No Fit,0,0.2,0.45,-1,0.0
test,No Fit,0,0.0548,0.1,-3,-2.0
test,No Fit,0,0.3428,0.35,0,-1.0
test,No Fit,0,0.0469,0.45,0,0.0
test,No Fit,0,0.0862,0.6667,0,8.0
test,No Fit,0,0.0819,0.25,-1,-12.0
test,No Fit,0,0.1489,0.6,1,0.0
test,No Fit,0,0.0982,0.2,0,4.0
test,No Fit,0,0.1276,0.35,0,3.0
test,No Fit,0,0.014,0.3333,0,12.0
test,No Fit,0,0.0531,0.6667,1,7.0
test,No Fit,0,0.1238,0.5,0,1.0
test,No Fit,0,0.1022,0.6667,1,11.0
test,No Fit,0,0.2151,0.35,-1,0.0
test,No Fit,0,0.0686,0.35,-2,0.0
test,No Fit,0,0.0986,0.6667,0,2.0
test,No Fit,0,0.0261,0.2,-3,-6.0
test,No Fit,0,0.1607,0.8333,0,0.0
test,No Fit,0,0.085,0.2,0,21.0
test,No Fit,0,0.0095,0.1667,0,0.0
test,No Fit,0,0.0897,0.15,0,-9.0
test,No Fit,0,0.0872,0.2,0,-12.0
test,No Fit,0,0.1168,0.25,0,10.0
test,No Fit,0,0.5291,0.6,1,-10.0
test,No Fit,0,0.0835,0.45,-1,0.0
test,No Fit,0,0.1136,0.35,0,0.0
test,No Fit,0,0.0747,0.55,1,9.0
test,No Fit,0,0.1501,0.4,0,0.0
test,No Fit,0,0.0798,0.35,0,5.0
test,No Fit,0,0.1005,0.5,1,7.0
test,No Fit,0,0.1068,0.4,1,7.0
test,No Fit,0,0.1165,0.25,-1,-10.0
test,No Fit,0,0.1794,0.1,-1,1.0
test,No Fit,0,0.1366,0.45,0,6.0
test,No Fit,0,0.0985,0.3,0,7.0
test,No Fit,0,0.1678,0.6,-1,7.0
test,No Fit,0,0.0352,0.1,0,21.0
test,No Fit,0,0.0328,0.25,0,7.0
test,No Fit,0,0.0187,0.5,0,0.0
test,No Fit,0,0.0967,0.45,0,0.0
test,No Fit,0,0.0816,0.25,0,-4.0
test,No Fit,0,0.3967,0.45,0,-10.0
test,No Fit,0,0.0817,0.6667,0,6.0
test,No Fit,0,0.0626,0.2,0,-5.0
test,No Fit,0,0.0888,0.35,0,-6.0
test,No Fit,0,0.2838,0.2,-1,17.0
test,No Fit,0,0.0889,0.3,-1,-2.0
test,No Fit,0,0.1098,0.2,-1,-6.0
test,No Fit,0,0.101,0.2,-1,5.0
test,No Fit,0,0.2009,0.5,-1,-10.0
test,No Fit,0,0.1459,0.6,0,7.0
test,No Fit,0,0.1375,0.4,0,11.0
test,No Fit,0,0.0712,0.3,-2,-2.0
test,No Fit,0,0.1099,0.2,0,-3.0
test,No Fit,0,0.3279,0.8,1,0.0
test,No Fit,0,0.1001,0.5,-2,0.0
test,No Fit,0,0.1425,0.25,-1,-10.0
test,No Fit,0,0.035,0.3333,0,12.0
test,No Fit,0,0.1161,0.25,-2,21.0
test,No Fit,0,0.5824,0.4,0,-6.0
test,No Fit,0,0.1066,0.45,-1,3.0
test,No Fit,0,0.1855,0.3,-1,6.0
test,No Fit,0,0.1142,0.4,0,0.0
test,No Fit,0,0.0599,0.25,-1,-5.0
test,No Fit,0,0.0622,0.15,-1,-10.0
test,No Fit,0,0.1196,0.25,-1,-10.0
test,No Fit,0,0.1152,0.35,-1,-10.0
test,No Fit,0,0.0828,0.35,-2,21.0
test,No Fit,0,0.2205,0.4,0,-5.0
test,No Fit,0,0.0758,0.15,-1,-3.0
test,No Fit,0,0.1272,0.25,0,-9.0
test,No Fit,0,0.2249,0.45,0,-3.0
test,No Fit,0,0.0518,0.2,-2,3.0
test,No Fit,0,0.2215,0.65,0,4.0
test,No Fit,0,0.0592,0.05,0,8.0
test,No Fit,0,0.0378,0.4,-3,-6.0
test,No Fit,0,0.1201,0.3,-1,-10.0
test,No Fit,0,0.091,0.55,0,0.0
test,No Fit,0,0.1433,0.3,0,0.0
test,No Fit,0,0.0964,1.0,0,7.0
test,No Fit,0,0.106,0.1,0,5.0
test,No Fit,0,0.004,0.0,0,22.0
test,No Fit,0,0.0435,0.3,1,6.0
test,No Fit,0,0.1155,0.45,0,-1.0
test,No Fit,0,0.0781,0.8333,0,8.0
test,No Fit,0,0.0543,0.3,1,-2.0
test,No Fit,0,0.1472,0.35,0,0.0
test,No Fit,0,0.1952,0.4,-1,5.0
test,No Fit,0,0.1042,0.8333,0,0.0
test,No Fit,0,0.1587,0.2667,-1,17.0
test,No Fit,0,0.0814,0.6667,1,5.0
test,No Fit,0,0.1745,0.4,-1,-10.0
test,No Fit,0,0.1186,0.45,0,5.0
test,No Fit,0,0.1539,0.55,-1,6.0
test,No Fit,0,0.1016,0.5,-2,6.0
test,No Fit,0,0.12,0.4,0,0.0
test,No Fit,0,0.1562,0.5,0,8.0
test,No Fit,0,0.0038,0.0,0,12.0
test,No Fit,0,0.0429,0.2,0,10.0
test,No Fit,0,0.2336,0.5,1,0.0
test,No Fit,0,0.1013,0.35,0,1.0
test,No Fit,0,0.0879,0.45,-1,-2.0
test,No Fit,0,0.1197,0.3,0,-1.0
test,No Fit,0,0.0995,0.2,-1,0.0
test,No Fit,0,0.2089,0.4,0,2.0
test,No Fit,0,0.0648,0.05,-1,0.0
test,No Fit,0,0.1437,0.3,-1,-10.0
test,No Fit,0,0.227,0.5,0,-10.0
test,No Fit,0,0.0392,0.5,0,13.0
test,No Fit,0,0.0294,0.05,-1,11.0
test,No Fit,0,0.0581,0.25,1,0.0
test,No Fit,0,0.0052,0.1667,1,0.0
test,No Fit,0,0.0826,0.15,0,-3.0
test,No Fit,0,0.1567,0.3,-3,0.0
test,No Fit,0,0.1301,0.4,0,-4.0
test,No Fit,0,0.034,0.1,0,25.0
test,No Fit,0,0.0767,0.2,0,12.0
test,No Fit,0,0.0681,0.25,0,5.0
test,No Fit,0,0.1939,0.65,0,-12.0
test,No Fit,0,0.168,0.4,0,-3.0
test,No Fit,0,0.0815,0.15,0,-3.0
test,No Fit,0,0.0487,0.1,0,-1.0
test,No Fit,0,0.0661,0.25,-1,-1.0
test,No Fit,0,0.1397,0.3,0,5.0
test,No Fit,0,0.0525,0.25,-1,0.0
test,No Fit,0,0.2297,0.8,1,0.0
test,No Fit,0,0.0944,0.4,0,-4.0
test,No Fit,0,0.0862,0.35,-2,0.0
test,No Fit,0,0.1123,0.45,0,-1.0
test,No Fit,0,0.0113,0.3333,1,4.0
test,No Fit,0,0.1381,0.2,-2,8.0
test,No Fit,0,0.1315,0.35,0,1.0
test,No Fit,0,0.1062,0.3,1,-5.0
test,No Fit,0,0.1845,0.55,0,0.0
test,No Fit,0,0.1138,0.15,1,4.0
test,No Fit,0,0.202,0.3,0,4.0
test,No Fit,0,0.041,0.5,0,9.0
test,No Fit,0,0.1173,0.3,-1,10.0
test,No Fit,0,0.0361,0.3333,0,12.0
test,No Fit,0,0.149,0.8333,1,13.0
test,No Fit,0,0.0774,0.25,0,4.0
test,No Fit,0,0.1193,0.55,0,-4.0
test,No Fit,0,0.0983,0.15,0,-3.0
test,No Fit,0,0.0955,0.3,-1,0.0
test,No Fit,0,0.1608,0.4,-1,9.0
test,No Fit,0,0.1153,0.4,0,0.0
test,No Fit,0,0.1194,0.25,0,-11.0
test,No Fit,0,0.0953,0.3333,0,4.0
test,No Fit,0,0.0542,0.2,0,8.0
test,No Fit,0,0.1278,0.35,0,-3.0
test,No Fit,0,0.0451,0.25,0,8.0
test,No Fit,0,0.1079,0.5,0,9.0
test,No Fit,0,0.6047,0.5,0,5.0
test,No Fit,0,0.1643,0.4,0,3.0
test,No Fit,0,0.0647,0.25,-2,10.0
test,No Fit,0,0.1018,0.45,-2,-5.0
test,No Fit,0,0.0784,0.25,0,0.0
test,No Fit,0,0.116,0.3,0,-12.0
test,No Fit,0,0.076,0.25,0,0.0
test,No Fit,0,0.0504,0.35,0,2.0
test,No Fit,0,0.2367,0.6,-1,7.0
test,No Fit,0,0.0696,0.4167,0,0.0
test,No Fit,0,0.0647,0.2,0,0.0
test,No Fit,0,0.0734,0.35,0,21.0
test,No Fit,0,0.0371,0.1,-1,-10.0
test,No Fit,0,0.0463,0.05,0,0.0
test,No Fit,0,0.0932,0.15,1,-10.0
test,No Fit,0,0.0845,0.25,0,9.0
test,No Fit,0,0.0548,0.2,-1,0.0
test,No Fit,0,0.2433,0.35,-1,5.0
test,No Fit,0,0.107,0.15,0,7.0
test,No Fit,0,0.0994,0.35,0,-5.0
test,No Fit,0,0.1427,0.3,-1,-2.0
test,No Fit,0,0.074,0.45,1,0.0
test,No Fit,0,0.0755,0.6667,0,0.0
test,No Fit,0,0.0764,0.45,-1,5.0
test,No Fit,0,0.145,0.45,0,10.0
test,No Fit,0,0.0498,0.25,0,5.0
test,No Fit,0,0.1367,0.55,-2,6.0
test,No Fit,0,0.107,0.4,0,0.0
test,No Fit,0,0.141,0.45,0,0.0
test,No Fit,0,0.1287,0.5,-1,0.0
test,No Fit,0,0.0627,0.2,-2,3.0
test,No Fit,0,0.1238,0.6667,0,5.0
test,No Fit,0,0.1192,0.6667,1,0.0
test,No Fit,0,0.0852,0.2,0,-5.0
test,No Fit,0,0.0743,0.2,0,4.0
test,No Fit,0,0.0798,0.3,0,0.0
test,No Fit,0,0.1037,0.4,1,7.0
test,No Fit,0,0.0658,0.2,1,-10.0
test,No Fit,0,0.1383,0.5,0,4.0
test,No Fit,0,0.091,0.3,0,10.0
test,No Fit,0,0.1048,0.5,0,12.0
test,No Fit,0,0.091,0.45,0,-4.0
test,No Fit,0,0.1159,0.3,1,-7.0
test,No Fit,0,0.1873,0.6667,0,8.0
test,No Fit,0,0.0864,0.2,-2,0.0
test,No Fit,0,0.2064,0.6667,0,9.0
test,No Fit,0,0.1278,0.25,0,0.0
test,No Fit,0,0.088,0.3,0,9.0
test,No Fit,0,0.0324,0.3333,-1,0.0
test,No Fit,0,0.1388,0.5,0,-10.0
test,No Fit,0,0.1131,0.15,-1,1.0
test,No Fit,0,0.0476,0.25,0,0.0
test,No Fit,0,0.1186,0.45,-2,0.0
test,No Fit,0,0.0834,0.1,-2,10.0
test,No Fit,0,0.0788,0.35,0,-3.0
test,No Fit,0,0.0845,0.25,1,-4.0
test,No Fit,0,0.0744,0.3,1,5.0
test,No Fit,0,0.1233,0.25,0,18.0
test,No Fit,0,0.0446,0.1,-1,-5.0
test,No Fit,0,0.03,0.05,0,12.0
test,No Fit,0,0.0553,0.4,-2,4.0
test,No Fit,0,0.1558,0.4,0,4.0
test,No Fit,0,0.099,0.3,1,9.0
test,No Fit,0,0.3221,0.25,0,-5.0
test,No Fit,0,0.1957,0.4,0,-2.0
test,No Fit,0,0.0428,0.15,-2,10.0
test,No Fit,0,0.0211,0.3333,-1,1.0
test,No Fit,0,0.1135,0.3,-1,-3.0
test,No Fit,0,0.132,0.8333,0,10.0
test,No Fit,0,0.3403,0.25,0,4.0
test,No Fit,0,0.0706,0.2,-3,-10.0
test,No Fit,0,0.0369,0.05,-2,3.0
test,No Fit,0,0.1347,0.5,0,-12.0
test,No Fit,0,0.1782,0.5,0,-1.0
test,No Fit,0,0.0143,0.3333,0,12.0
test,No Fit,0,0.1971,0.2,-1,-4.0
test,No Fit,0,0.0541,0.5,0,8.0
test,No Fit,0,0.2043,0.4,0,-10.0
test,No Fit,0,0.1145,0.6667,0,11.0
test,No Fit,0,0.1322,0.45,1,-7.0
test,No Fit,0,0.1543,0.5,0,-7.0
test,No Fit,0,0.0621,0.4,0,0.0
test,No Fit,0,0.1484,0.3,0,12.0
test,No Fit,0,0.1705,0.45,0,4.0
test,No Fit,0,0.0541,0.15,0,0.0
test,No Fit,0,0.1812,0.3333,0,4.0
test,No Fit,0,0.048,0.2,-3,0.0
test,No Fit,0,0.0701,0.05,-2,14.0
test,No Fit,0,0.1932,0.45,0,-10.0
test,No Fit,0,0.0244,0.1,0,3.0
test,No Fit,0,0.1974,0.4,1,0.0
test,No Fit,0,0.0963,0.5,0,-10.0
test,No Fit,0,0.1891,0.6,1,-1.0
test,No Fit,0,0.1593,0.3,0,-5.0
test,No Fit,0,0.146,0.3,0,9.0
test,No Fit,0,0.0971,0.3,-2,-5.0
test,No Fit,0,0.0916,0.25,0,-12.0
test,No Fit,0,0.0674,0.2,1,-5.0
test,No Fit,0,0.1453,0.45,1,-5.0
test,No Fit,0,0.0656,0.15,-2,9.0
test,No Fit,0,0.0804,0.15,-2,-2.0
test,No Fit,0,0.0872,0.15,-2,6.0
test,No Fit,0,0.1369,0.25,0,0.0
test,No Fit,0,0.6088,0.7,0,-5.0
test,No Fit,0,0.1469,0.55,-1,6.0
test,No Fit,0,0.0208,0.3333,0,0.0
test,No Fit,0,0.09,0.25,-1,0.0
test,No Fit,0,0.3322,0.35,1,2.0
test,No Fit,0,0.1193,0.25,0,1.0
test,No Fit,0,0.0879,0.3,-2,4.0
test,No Fit,0,0.1167,0.35,1,-12.0
test,No Fit,0,0.0621,0.05,0,0.0
test,No Fit,0,0.0775,0.35,0,0.0
test,No Fit,0,0.0933,0.25,0,-7.0
test,No Fit,0,0.0388,0.2,-2,11.0
test,No Fit,0,0.1556,0.2,0,0.0
test,No Fit,0,0.1326,0.45,-1,-3.0
test,No Fit,0,0.0317,0.25,0,0.0
test,No Fit,0,0.079,0.2,0,-8.0
test,No Fit,0,0.1452,0.4,-1,-10.0
test,No Fit,0,0.0304,0.3333,0,0.0
test,No Fit,0,0.1322,0.25,0,0.0
test,No Fit,0,0.0465,0.15,-2,-10.0
test,No Fit,0,0.1657,0.5,0,14.0
test,No Fit,0,0.1083,0.25,-1,13.0
test,No Fit,0,0.0618,0.25,0,12.0
test,No Fit,0,0.1538,0.4,0,-5.0
test,No Fit,0,0.0389,0.2,-1,0.0
test,No Fit,0,0.2794,0.8333,0,9.0
test,No Fit,0,0.1309,0.4,-1,0.0
test,No Fit,0,0.0839,0.35,-2,5.0
test,No Fit,0,0.1115,0.25,-1,-9.0
test,No Fit,0,0.0413,0.3,0,5.0
test,No Fit,0,0.0724,0.2,-1,-4.0
test,No Fit,0,0.0999,0.15,0,9.0
test,No Fit,0,0.1932,0.45,-2,2.0
test,No Fit,0,0.163,0.6,-1,-10.0
test,No Fit,0,0.0881,0.35,-1,0.0
test,No Fit,0,0.5338,0.45,1,-4.0
test,No Fit,0,0.0924,0.5,-2,14.0
test,No Fit,0,0.1149,0.4,-1,0.0
test,No Fit,0,0.1455,0.35,0,-8.0
test,No Fit,0,0.0383,0.3,-1,0.0
test,No Fit,0,0.0744,0.3,0,22.0
test,No Fit,0,0.0315,0.3333,0,4.0
test,No Fit,0,0.1665,0.35,0,-12.0
test,No Fit,0,0.2601,0.45,1,-9.0
test,No Fit,0,0.1813,0.35,1,7.0
test,No Fit,0,0.0954,0.4,-1,0.0
test,No Fit,0,0.0649,0.5,0,4.0
test,No Fit,0,0.0976,0.8333,0,11.0
test,No Fit,0,0.4624,0.45,1,-5.0
test,No Fit,0,0.0523,0.15,-1,-5.0
test,No Fit,0,0.0926,0.2,-2,7.0
test,No Fit,0,0.1422,0.4,1,-9.0
test,No Fit,0,0.1538,0.6667,0,11.0
test,No Fit,0,0.1348,0.45,0,9.0
test,No Fit,0,0.2071,0.15,0,-10.0
test,No Fit,0,0.0585,0.45,1,0.0
test,No Fit,0,0.0889,0.2,0,8.0
test,No Fit,0,0.0872,0.5,0,0.0
test,No Fit,0,0.0898,0.25,0,21.0
test,No Fit,0,0.1735,0.25,0,5.0
test,No Fit,0,0.1198,0.6,-1,-10.0
test,No Fit,0,0.1008,0.55,0,0.0
test,No Fit,0,0.0783,0.8333,0,0.0
test,No Fit,0,0.4524,0.35,0,-5.0
test,No Fit,0,0.1267,0.45,0,-12.0
test,No Fit,0,0.0285,0.2,0,0.0
test,No Fit,0,0.105,0.25,1,2.0
test,No Fit,0,0.041,0.1,-2,9.0
test,No Fit,0,0.0938,0.2,0,-8.0
test,No Fit,0,0.1071,0.1,-2,0.0
test,No Fit,0,0.1105,0.8333,0,10.0
test,No Fit,0,0.1211,0.2,0,0.0
test,No Fit,0,0.056,0.1667,0,4.0
test,No Fit,0,0.0749,0.45,1,9.0
test,No Fit,0,0.0416,0.25,-1,6.0
test,No Fit,0,0.0519,0.1,-1,15.0
test,No Fit,0,0.1032,0.4,-2,0.0
test,No Fit,0,0.2273,0.5,0,-12.0
test,No Fit,0,0.0515,0.35,1,7.0
test,No Fit,0,0.0494,0.15,-1,3.0
test,No Fit,0,0.155,0.8333,0,0.0
test,No Fit,0,0.1266,0.45,0,-12.0
test,No Fit,0,0.1474,0.25,0,4.0
test,No Fit,0,0.2354,0.65,-1,-5.0
test,No Fit,0,0.0832,0.35,0,10.0
test,No Fit,0,0.0842,0.25,0,9.0
test,No Fit,0,0.0722,0.2,-1,-10.0
test,No Fit,0,0.132,0.35,-1,0.0
test,No Fit,0,0.0758,0.7,0,-3.0
test,No Fit,0,0.1696,0.15,0,4.0
test,No Fit,0,0.23,0.15,0,5.0
test,No Fit,0,0.056,0.25,-1,0.0
test,No Fit,0,0.0113,0.3333,1,0.0
test,No Fit,0,0.267,0.8333,0,3.0
test,No Fit,0,0.0841,0.6667,1,6.0
test,No Fit,0,0.0389,0.5,0,0.0
test,No Fit,0,0.1308,0.3,1,1.0
test,No Fit,0,0.1535,0.6,0,-12.0
test,No Fit,0,0.1566,0.25,0,-5.0
test,No Fit,0,0.5317,0.55,0,-5.0
test,No Fit,0,0.1056,0.25,0,0.0
test,No Fit,0,0.0932,0.2,-1,12.0
test,No Fit,0,0.0582,0.1,-1,0.0
test,No Fit,0,0.4331,0.5,0,5.0
test,No Fit,0,0.1319,0.35,0,10.0
test,No Fit,0,0.1011,0.3,1,5.0
test,No Fit,0,0.0498,0.2,1,11.0
test,No Fit,0,0.0724,0.2,-1,-5.0
test,No Fit,0,0.1252,0.25,-1,-3.0
test,No Fit,0,0.0621,0.05,0,3.0
test,No Fit,0,0.1006,0.3,0,-4.0
test,No Fit,0,0.0804,0.2,-2,2.0
test,No Fit,0,0.0699,0.25,-1,17.0
test,No Fit,0,0.0843,0.1,0,11.0
test,No Fit,0,0.174,0.4,1,-12.0
test,No Fit,0,0.1106,0.35,1,-3.0
test,No Fit,0,0.0624,0.5,0,0.0
test,No Fit,0,0.0384,0.6667,1,9.0
test,No Fit,0,0.0582,0.2,-2,19.0
test,No Fit,0,0.0587,0.35,0,1.0
test,No Fit,0,0.1826,0.3,-1,0.0
test,No Fit,0,0.1044,0.2,-1,0.0
test,No Fit,0,0.4192,0.3,0,-5.0
test,No Fit,0,0.0506,0.2,-2,0.0
test,No Fit,0,0.1037,0.4,-1,0.0
test,No Fit,0,0.0551,0.6667,0,2.0
test,No Fit,0,0.1265,0.4,-2,-5.0
test,No Fit,0,0.0985,0.25,0,0.0
test,No Fit,0,0.1064,0.2,-3,0.0
test,No Fit,0,0.1036,0.1,-1,17.0
test,No Fit,0,0.2295,0.1,1,0.0
test,No Fit,0,0.2267,0.25,1,0.0
test,No Fit,0,0.0927,0.2,-2,0.0
test,No Fit,0,0.5098,0.45,0,-10.0
test,No Fit,0,0.0711,0.1,0,1.0
test,No Fit,0,0.0549,0.3,-2,0.0
test,No Fit,0,0.0943,0.15,-1,-10.0
test,No Fit,0,0.1044,0.15,0,0.0
test,No Fit,0,0.1092,0.5,-1,0.0
test,No Fit,0,0.15,0.5,0,-6.0
test,No Fit,0,0.0443,0.2,0,9.0
test,No Fit,0,0.3391,0.25,0,0.0
test,No Fit,0,0.087,0.25,-1,12.0
test,No Fit,0,0.1577,0.75,-1,-10.0
test,No Fit,0,0.1178,0.5,1,4.0
test,No Fit,0,0.1787,0.35,-1,-10.0
test,No Fit,0,0.1057,0.8333,0,10.0
test,No Fit,0,0.0652,0.15,0,0.0
test,No Fit,0,0.1648,0.1,-1,-5.0
test,No Fit,0,0.0658,0.1,0,3.0
test,No Fit,0,0.4245,0.5,1,0.0
test,No Fit,0,0.0353,0.1,0,11.0
test,No Fit,0,0.1557,0.4,1,0.0
test,No Fit,0,0.1864,0.6667,0,5.0
test,No Fit,0,0.2889,0.45,-1,-5.0
test,No Fit,0,0.0962,0.5,0,0.0
test,No Fit,0,0.2234,0.45,1,6.0
test,No Fit,0,0.4339,0.25,0,-1.0
test,No Fit,0,0.137,0.3,1,-3.0
test,No Fit,0,0.1643,0.55,0,2.0
test,Good Fit,1,0.1492,0.45,0,0.0
test,Good Fit,1,0.0708,0.25,1,4.0
test,Good Fit,1,0.249,0.3,0,2.0
test,Good Fit,1,0.1694,0.55,-2,5.0
test,Good Fit,1,0.3068,0.25,1,2.0
test,Good Fit,1,0.2535,0.5,1,2.0
test,Good Fit,1,0.0701,0.1333,-1,5.0
test,Good Fit,1,0.19,0.1,0,-2.0
test,Good Fit,1,0.0967,0.2,-1,15.0
test,Good Fit,1,0.1171,0.3,-2,11.0
test,Good Fit,1,0.1025,0.2,0,10.0
test,Good Fit,1,0.1251,0.35,2,10.0
test,Good Fit,1,0.0709,0.2,1,4.0
test,Good Fit,1,0.1012,0.35,0,8.0
test,Good Fit,1,0.2058,0.35,0,-5.0
test,Good Fit,1,0.0526,0.25,-1,0.0
test,Good Fit,1,0.1213,0.2,-2,8.0
test,Good Fit,1,0.0541,0.25,0,0.0
test,Good Fit,1,0.0455,0.05,1,0.0
test,Good Fit,1,0.1404,0.55,0,8.0
test,Good Fit,1,0.1211,0.4,-2,0.0
test,Good Fit,1,0.1345,0.5,-2,9.0
test,Good Fit,1,0.0952,0.35,2,0.0
test,Good Fit,1,0.0867,0.15,2,10.0
test,Good Fit,1,0.1645,0.3,-1,1.0
test,Good Fit,1,0.1068,0.35,-1,12.0
test,Good Fit,1,0.104,0.25,-2,2.0
test,Good Fit,1,0.0594,0.2,-3,0.0
test,Good Fit,1,0.1343,0.15,0,2.0
test,Good Fit,1,0.0902,0.2,-2,8.0
test,Good Fit,1,0.0565,0.2,-1,0.0
test,Good Fit,1,0.4046,0.4,0,-2.0
test,Good Fit,1,0.0565,0.15,-1,-5.0
test,Good Fit,1,0.0911,0.3,2,2.0
test,Good Fit,1,0.1542,0.25,-3,6.0
test,Good Fit,1,0.0625,0.15,0,2.0
test,Good Fit,1,0.0438,0.25,0,0.0
test,Good Fit,1,0.279,0.4,1,-5.0
test,Good Fit,1,0.1558,0.2,0,7.0
test,Good Fit,1,0.1237,0.45,-1,-5.0
test,Good Fit,1,0.0523,0.25,0,0.0
test,Good Fit,1,0.0944,0.2,-1,18.0
test,Good Fit,1,0.1306,0.5,-2,0.0
test,Good Fit,1,0.0646,0.35,-4,14.0
test,Good Fit,1,0.0619,0.25,0,7.0
test,Good Fit,1,0.0492,0.35,0,7.0
test,Good Fit,1,0.0608,0.35,-1,4.0
test,Good Fit,1,0.137,0.25,1,14.0
test,Good Fit,1,0.0989,0.45,-1,0.0
test,Good Fit,1,0.0998,0.15,0,0.0
test,Good Fit,1,0.1359,0.25,2,0.0
test,Good Fit,1,0.0618,0.25,-1,2.0
test,Good Fit,1,0.0999,0.15,-1,4.0
test,Good Fit,1,0.0289,0.05,0,11.0
test,Good Fit,1,0.0723,0.25,-1,10.0
test,Good Fit,1,0.1546,0.2,-1,-5.0
test,Good Fit,1,0.1641,0.35,-1,-10.0
test,Good Fit,1,0.0431,0.25,0,21.0
test,Good Fit,1,0.1109,0.45,-1,8.0
test,Good Fit,1,0.1402,0.4,0,8.0
test,Good Fit,1,0.1268,0.2,-1,-1.0
test,Good Fit,1,0.0541,0.35,0,-5.0
test,Good Fit,1,0.0982,0.3,-1,0.0
test,Good Fit,1,0.0912,0.2,-1,17.0
test,Good Fit,1,0.0761,0.3,0,2.0
test,Good Fit,1,0.1096,0.3,-1,-10.0
test,Good Fit,1,0.066,0.25,0,11.0
test,Good Fit,1,0.3024,0.15,0,-5.0
test,Good Fit,1,0.1348,0.45,0,0.0
test,Good Fit,1,0.0719,0.05,-1,0.0
test,Good Fit,1,0.0698,0.25,0,14.0
test,Good Fit,1,0.0629,0.3,3,0.0
test,Good Fit,1,0.1658,0.55,-1,0.0
test,Good Fit,1,0.0933,0.7,0,-10.0
test,Good Fit,1,0.0446,0.3,0,0.0
test,Good Fit,1,0.1043,0.35,0,0.0
test,Good Fit,1,0.3803,0.35,-1,7.0
test,Good Fit,1,0.1151,0.25,0,1.0
test,Good Fit,1,0.0516,0.25,-2,-2.0
test,Good Fit,1,0.086,0.55,-1,0.0
test,Good Fit,1,0.0933,0.25,0,6.0
test,Good Fit,1,0.0946,0.2,0,-3.0
test,Good Fit,1,0.0321,0.25,0,0.0
test,Good Fit,1,0.2833,0.5333,1,7.0
test,Good Fit,1,0.1314,0.45,-2,0.0
test,Good Fit,1,0.119,0.3,-2,9.0
test,Good Fit,1,0.2034,0.6,0,6.0
test,Good Fit,1,0.0726,0.35,0,10.0
test,Good Fit,1,0.0379,0.2,0,11.0
test,Good Fit,1,0.1097,0.45,0,11.0
test,Good Fit,1,0.1283,0.15,2,3.0
test,Good Fit,1,0.0615,0.1,-3,0.0
test,Good Fit,1,0.066,0.1,-2,11.0
test,Good Fit,1,0.4983,0.4,-2,4.0
test,Good Fit,1,0.0831,0.25,-1,-1.0
test,Good Fit,1,0.1364,0.4,0,6.0
test,Good Fit,1,0.0902,0.45,-1,14.0
test,Good Fit,1,0.1258,0.5,-2,11.0
test,Good Fit,1,0.2725,0.45,0,0.0
test,Good Fit,1,0.1557,0.35,-1,6.0
test,Good Fit,1,0.0543,0.15,-1,4.0
test,Good Fit,1,0.098,0.4,0,0.0
test,Good Fit,1,0.2707,0.55,1,2.0
test,Good Fit,1,0.0862,0.25,0,-10.0
test,Good Fit,1,0.0748,0.2,-1,5.0
test,Good Fit,1,0.1134,0.45,-2,0.0
test,Good Fit,1,0.0988,0.2,-1,-2.0
test,Good Fit,1,0.0988,0.2,0,2.0
test,Good Fit,1,0.1355,0.3,2,0.0
test,Good Fit,1,0.0569,0.15,-2,22.0
test,Good Fit,1,0.0719,0.45,1,5.0
test,Good Fit,1,0.1235,0.55,-1,9.0
test,Good Fit,1,0.0477,0.25,0,0.0
test,Good Fit,1,0.0896,0.3,0,9.0
test,Good Fit,1,0.0998,0.2,0,0.0
test,Good Fit,1,0.1181,0.5,-1,-10.0
test,Good Fit,1,0.2912,0.65,0,0.0
test,Good Fit,1,0.1352,0.4,0,0.0
test,Good Fit,1,0.1226,0.3,1,11.0
test,Good Fit,1,0.1051,0.2,1,10.0
test,Good Fit,1,0.1206,0.35,0,12.0
test,Good Fit,1,0.1518,0.45,2,2.0
test,Good Fit,1,0.536,0.35,1,-10.0
test,Good Fit,1,0.1249,0.5,0,21.0
test,Good Fit,1,0.1159,0.4,1,5.0
test,Good Fit,1,0.1295,0.45,0,0.0
test,Good Fit,1,0.082,0.3,-2,7.0
test,Good Fit,1,0.0897,0.35,-1,9.0
test,Good Fit,1,0.1626,0.25,0,-1.0
test,Good Fit,1,0.0962,0.45,0,8.0
test,Good Fit,1,0.0634,0.35,0,6.0
test,Good Fit,1,0.0392,0.15,0,11.0
test,Good Fit,1,0.1178,0.3333,0,0.0
test,Good Fit,1,0.0793,0.25,0,0.0
test,Good Fit,1,0.0963,0.25,0,0.0
test,Good Fit,1,0.0552,0.05,-2,5.0
test,Good Fit,1,0.1449,0.3,0,12.0
test,Good Fit,1,0.217,0.65,1,7.0
test,Good Fit,1,0.0553,0.3,1,9.0
test,Good Fit,1,0.0704,0.2,-2,4.0
test,Good Fit,1,0.1278,0.15,1,2.0
test,Good Fit,1,0.0632,0.4,-2,8.0
test,Good Fit,1,0.0855,0.2,-2,0.0
test,Good Fit,1,0.0259,0.3333,-2,4.0
