resume_path,jd_path,category,tfidf_similarity,keyword_overlap_ratio,education_level_score,experience_gap,sentence_level_match,sbert_score,label
resumes/data\INFORMATION-TECHNOLOGY\13836471.pdf,jds\HR\HR_senior.txt,INFORMATION-TECHNOLOGY,0.013,0.0,-1,25.0,0.2848496735095978,0.2925,0
resumes/data\INFORMATION-TECHNOLOGY\13836471.pdf,jds\HR\HR_mid.txt,INFORMATION-TECHNOLOGY,0.0257,0.1,-1,25.0,0.3471657037734985,0.3615,0
resumes/data\INFORMATION-TECHNOLOGY\13836471.pdf,jds\HR\HR_entry.txt,INFORMATION-TECHNOLOGY,0.0503,0.1,-1,25.0,0.3088191151618957,0.3692,0
resumes/data\INFORMATION-TECHNOLOGY\14789139.pdf,jds\FITNESS\FITNESS_entry.txt,INFORMATION-TECHNOLOGY,0.0606,0.15,2,11.0,0.2525041699409485,0.2663,0
resumes/data\INFORMATION-TECHNOLOGY\14789139.pdf,jds\FITNESS\FITNESS_mid.txt,INFORMATION-TECHNOLOGY,0.0631,0.1,1,6.0,0.2742630243301391,0.2899,0
resumes/data\INFORMATION-TECHNOLOGY\14789139.pdf,jds\FITNESS\FITNESS_senior.txt,INFORMATION-TECHNOLOGY,0.0863,0.25,-1,13.0,0.3743019998073578,0.3501,0
resumes/data\INFORMATION-TECHNOLOGY\15118506.pdf,jds\TEACHER\TEACHER_senior.txt,INFORMATION-TECHNOLOGY,0.0381,0.1,-2,14.0,0.2905309796333313,0.3151,0
resumes/data\INFORMATION-TECHNOLOGY\15118506.pdf,jds\TEACHER\TEACHER_mid.txt,INFORMATION-TECHNOLOGY,0.0394,0.0,-1,14.0,0.3302662968635559,0.2745,0
resumes/data\INFORMATION-TECHNOLOGY\15118506.pdf,jds\TEACHER\TEACHER_entry.txt,INFORMATION-TECHNOLOGY,0.0578,0.05,0,14.0,0.3374576270580292,0.2116,0
resumes/data\INFORMATION-TECHNOLOGY\15297298.pdf,jds\BANKING\BANKING_entry.txt,INFORMATION-TECHNOLOGY,0.0834,0.3,1,14.0,0.4561399519443512,0.4127,0
resumes/data\INFORMATION-TECHNOLOGY\15651486.pdf,jds\FITNESS\FITNESS_senior.txt,INFORMATION-TECHNOLOGY,0.0306,0.05,-2,11.0,0.2887637615203857,0.2947,0
resumes/data\INFORMATION-TECHNOLOGY\15651486.pdf,jds\FITNESS\FITNESS_mid.txt,INFORMATION-TECHNOLOGY,0.0296,0.05,0,4.0,0.2573590874671936,0.276,0
resumes/data\INFORMATION-TECHNOLOGY\15651486.pdf,jds\FITNESS\FITNESS_entry.txt,INFORMATION-TECHNOLOGY,0.0333,0.1,1,9.0,0.2202890813350677,0.342,0
resumes/data\INFORMATION-TECHNOLOGY\15791766.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,INFORMATION-TECHNOLOGY,0.0745,0.1,0,9.0,0.4116535484790802,0.3114,0
resumes/data\INFORMATION-TECHNOLOGY\15791766.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,INFORMATION-TECHNOLOGY,0.081,0.2,1,7.0,0.329437255859375,0.3216,0
resumes/data\INFORMATION-TECHNOLOGY\15802627.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0384,0.15,0,15.0,0.4114380180835724,0.2995,0
resumes/data\INFORMATION-TECHNOLOGY\15802627.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0685,0.2,-1,17.0,0.4340611696243286,0.3627,0
resumes/data\INFORMATION-TECHNOLOGY\16186411.pdf,jds\AVIATION\AVIATION_senior.txt,INFORMATION-TECHNOLOGY,0.0201,0.0,1,2.0,0.3217821419239044,0.255,0
resumes/data\INFORMATION-TECHNOLOGY\16186411.pdf,jds\AVIATION\AVIATION_entry.txt,INFORMATION-TECHNOLOGY,0.0199,0.05,1,0.0,0.3822184801101684,0.2957,0
resumes/data\INFORMATION-TECHNOLOGY\16186411.pdf,jds\AVIATION\AVIATION_mid.txt,INFORMATION-TECHNOLOGY,0.0289,0.1,1,-6.0,0.3643006086349487,0.2824,0
resumes/data\INFORMATION-TECHNOLOGY\16533554.pdf,jds\HEALTHCARE\HEALTHCARE_senior.txt,INFORMATION-TECHNOLOGY,0.0452,0.1,-1,30.0,0.2641627788543701,0.1921,0
resumes/data\INFORMATION-TECHNOLOGY\16533554.pdf,jds\HEALTHCARE\HEALTHCARE_entry.txt,INFORMATION-TECHNOLOGY,0.0768,0.1,0,28.0,0.3071711957454681,0.2836,0
resumes/data\INFORMATION-TECHNOLOGY\16533554.pdf,jds\HEALTHCARE\HEALTHCARE_mid.txt,INFORMATION-TECHNOLOGY,0.0823,0.25,-1,30.0,0.3028241395950317,0.2068,0
resumes/data\INFORMATION-TECHNOLOGY\16899268.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0506,0.15,0,18.0,0.3883543014526367,0.3255,0
resumes/data\INFORMATION-TECHNOLOGY\17111768.pdf,jds\AVIATION\AVIATION_entry.txt,INFORMATION-TECHNOLOGY,0.0937,0.1,1,14.0,0.4582873284816742,0.3909,0
resumes/data\INFORMATION-TECHNOLOGY\17111768.pdf,jds\AVIATION\AVIATION_mid.txt,INFORMATION-TECHNOLOGY,0.1103,0.15,1,8.0,0.503447413444519,0.5094,0
resumes/data\INFORMATION-TECHNOLOGY\17641670.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0565,0.0,-1,1.0,0.3371812701225281,0.3527,0
resumes/data\INFORMATION-TECHNOLOGY\17641670.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0477,0.05,0,-1.0,0.3168526291847229,0.3935,0
resumes/data\INFORMATION-TECHNOLOGY\17688766.pdf,jds\CHEF\CHEF_mid.txt,INFORMATION-TECHNOLOGY,0.0517,0.1,1,21.0,0.2470604479312896,0.232,0
resumes/data\INFORMATION-TECHNOLOGY\17688766.pdf,jds\CHEF\CHEF_entry.txt,INFORMATION-TECHNOLOGY,0.0463,0.05,1,21.0,0.2534202337265014,0.1959,0
resumes/data\INFORMATION-TECHNOLOGY\17688766.pdf,jds\CHEF\CHEF_senior.txt,INFORMATION-TECHNOLOGY,0.0541,0.05,1,21.0,0.2311206758022308,0.2396,0
resumes/data\INFORMATION-TECHNOLOGY\17987433.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,INFORMATION-TECHNOLOGY,0.0192,0.0,0,0.0,0.323137104511261,0.2599,0
resumes/data\INFORMATION-TECHNOLOGY\17987433.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,INFORMATION-TECHNOLOGY,0.0559,0.1,0,0.0,0.2879365086555481,0.2016,0
resumes/data\INFORMATION-TECHNOLOGY\17987433.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0343,0.05,0,-2.0,0.3330321311950683,0.3018,0
resumes/data\INFORMATION-TECHNOLOGY\18067556.pdf,jds\BPO\BPO_entry.txt,INFORMATION-TECHNOLOGY,0.0496,0.15,1,5.0,0.3996502161026001,0.2972,0
resumes/data\INFORMATION-TECHNOLOGY\18159866.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0375,0.15,0,20.0,0.3897882103919983,0.3126,0
resumes/data\INFORMATION-TECHNOLOGY\18159866.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0716,0.25,-1,22.0,0.4022545516490936,0.3558,0
resumes/data\INFORMATION-TECHNOLOGY\18176523.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,INFORMATION-TECHNOLOGY,0.1171,0.1,1,12.0,0.3395000696182251,0.283,0
resumes/data\INFORMATION-TECHNOLOGY\18176523.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,INFORMATION-TECHNOLOGY,0.0687,0.15,1,18.0,0.4692798554897308,0.2209,0
resumes/data\INFORMATION-TECHNOLOGY\18176523.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,INFORMATION-TECHNOLOGY,0.0762,0.15,0,20.0,0.3640811145305633,0.2777,0
resumes/data\INFORMATION-TECHNOLOGY\18187364.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_mid.txt,INFORMATION-TECHNOLOGY,0.0681,0.15,0,5.0,0.3094925880432129,0.3213,0
resumes/data\INFORMATION-TECHNOLOGY\18187364.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_entry.txt,INFORMATION-TECHNOLOGY,0.0569,0.2,1,11.0,0.3972567021846771,0.2997,0
resumes/data\INFORMATION-TECHNOLOGY\18187364.pdf,jds\BUSINESS-DEVELOPMENT\BUSINESS-DEVELOPMENT_senior.txt,INFORMATION-TECHNOLOGY,0.0711,0.25,0,13.0,0.3505180478096008,0.3414,0
resumes/data\INFORMATION-TECHNOLOGY\18301617.pdf,jds\TEACHER\TEACHER_mid.txt,INFORMATION-TECHNOLOGY,0.0439,0.05,-1,15.0,0.3191148936748504,0.3318,0
resumes/data\INFORMATION-TECHNOLOGY\18301617.pdf,jds\TEACHER\TEACHER_entry.txt,INFORMATION-TECHNOLOGY,0.0472,0.0,0,15.0,0.324855089187622,0.3022,0
resumes/data\INFORMATION-TECHNOLOGY\18301617.pdf,jds\TEACHER\TEACHER_senior.txt,INFORMATION-TECHNOLOGY,0.064,0.25,-2,15.0,0.298215389251709,0.3533,0
resumes/data\INFORMATION-TECHNOLOGY\18752129.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,INFORMATION-TECHNOLOGY,0.0448,0.05,-1,0.0,0.3171472549438476,0.2781,0
resumes/data\INFORMATION-TECHNOLOGY\18752129.pdf,jds\ADVOCATE\ADVOCATE_senior.txt,INFORMATION-TECHNOLOGY,0.0348,0.05,-1,0.0,0.3680678009986877,0.3285,0
resumes/data\INFORMATION-TECHNOLOGY\18752129.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,INFORMATION-TECHNOLOGY,0.0305,0.0,-1,-2.0,0.3950099349021911,0.3104,0
resumes/data\INFORMATION-TECHNOLOGY\19201175.pdf,jds\CHEF\CHEF_entry.txt,INFORMATION-TECHNOLOGY,0.128,0.4,1,18.0,0.46485435962677,0.2196,0
resumes/data\INFORMATION-TECHNOLOGY\19201175.pdf,jds\CHEF\CHEF_mid.txt,INFORMATION-TECHNOLOGY,0.1049,0.3,1,18.0,0.5233818292617798,0.2698,0
resumes/data\INFORMATION-TECHNOLOGY\19201175.pdf,jds\CHEF\CHEF_senior.txt,INFORMATION-TECHNOLOGY,0.0825,0.15,1,18.0,0.5085161924362183,0.1945,0
resumes/data\INFORMATION-TECHNOLOGY\19796840.pdf,jds\BPO\BPO_entry.txt,INFORMATION-TECHNOLOGY,0.0653,0.1,0,8.0,0.3979247212409973,0.4366,0
resumes/data\INFORMATION-TECHNOLOGY\19850482.pdf,jds\AVIATION\AVIATION_entry.txt,INFORMATION-TECHNOLOGY,0.0758,0.1,0,-2.0,0.3193903565406799,0.3331,0
resumes/data\INFORMATION-TECHNOLOGY\19850482.pdf,jds\AVIATION\AVIATION_mid.txt,INFORMATION-TECHNOLOGY,0.0722,0.05,0,-8.0,0.3643671870231628,0.3946,0
resumes/data\INFORMATION-TECHNOLOGY\20001721.pdf,jds\HR\HR_senior.txt,INFORMATION-TECHNOLOGY,0.0394,0.0,-1,16.0,0.4178154170513153,0.4083,0
resumes/data\INFORMATION-TECHNOLOGY\20024870.pdf,jds\BPO\BPO_entry.txt,INFORMATION-TECHNOLOGY,0.0724,0.15,1,5.0,0.3710476160049438,0.4366,0
resumes/data\INFORMATION-TECHNOLOGY\20237244.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0568,0.15,-1,0.0,0.382589042186737,0.3386,0
resumes/data\INFORMATION-TECHNOLOGY\20237244.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0452,0.1,0,-2.0,0.4288369119167328,0.3456,0
resumes/data\INFORMATION-TECHNOLOGY\20237244.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0421,0.1,-1,0.0,0.3789790272712707,0.2775,0
resumes/data\INFORMATION-TECHNOLOGY\20408458.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,INFORMATION-TECHNOLOGY,0.0503,0.1,-1,15.0,0.2834697961807251,0.3454,0
resumes/data\INFORMATION-TECHNOLOGY\20408458.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0574,0.15,-1,13.0,0.2659828662872314,0.3751,0
resumes/data\INFORMATION-TECHNOLOGY\20408458.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,INFORMATION-TECHNOLOGY,0.0713,0.15,-1,15.0,0.2950671315193176,0.3841,0
resumes/data\INFORMATION-TECHNOLOGY\20674668.pdf,jds\BPO\BPO_entry.txt,INFORMATION-TECHNOLOGY,0.0809,0.15,0,3.0,0.4110404849052429,0.4297,0
resumes/data\INFORMATION-TECHNOLOGY\20824105.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.034,0.05,0,0.0,0.2558966279029846,0.218,0
resumes/data\INFORMATION-TECHNOLOGY\20824105.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0269,0.05,1,-2.0,0.2762054204940796,0.2374,0
resumes/data\INFORMATION-TECHNOLOGY\20824105.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0454,0.05,0,0.0,0.205601155757904,0.1986,0
resumes/data\INFORMATION-TECHNOLOGY\20879311.pdf,jds\SALES\SALES_entry.txt,INFORMATION-TECHNOLOGY,0.0426,0.0,0,15.0,0.3717654943466186,0.4261,0
resumes/data\INFORMATION-TECHNOLOGY\21780877.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0416,0.05,-1,46.0,0.2312938421964645,0.2695,0
resumes/data\INFORMATION-TECHNOLOGY\21780877.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0571,0.05,-2,48.0,0.2897647619247436,0.336,0
resumes/data\INFORMATION-TECHNOLOGY\21780877.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.068,0.15,-2,48.0,0.2905252575874328,0.286,0
resumes/data\INFORMATION-TECHNOLOGY\22450718.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0565,0.05,-1,5.0,0.3357100486755371,0.384,0
resumes/data\INFORMATION-TECHNOLOGY\22450718.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0611,0.05,0,3.0,0.3393532335758209,0.3449,0
resumes/data\INFORMATION-TECHNOLOGY\22450718.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0489,0.0,-1,5.0,0.3497681021690368,0.3259,0
resumes/data\INFORMATION-TECHNOLOGY\22776912.pdf,jds\FITNESS\FITNESS_senior.txt,INFORMATION-TECHNOLOGY,0.04,0.05,-2,8.0,0.2623619437217712,0.3165,0
resumes/data\INFORMATION-TECHNOLOGY\22776912.pdf,jds\FITNESS\FITNESS_mid.txt,INFORMATION-TECHNOLOGY,0.0413,0.25,0,1.0,0.2921728193759918,0.2345,0
resumes/data\INFORMATION-TECHNOLOGY\22776912.pdf,jds\FITNESS\FITNESS_entry.txt,INFORMATION-TECHNOLOGY,0.0288,0.1,1,6.0,0.3306372165679931,0.2652,0
resumes/data\INFORMATION-TECHNOLOGY\23527321.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0701,0.1,0,8.0,0.3956168293952942,0.3551,0
resumes/data\INFORMATION-TECHNOLOGY\23527321.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,INFORMATION-TECHNOLOGY,0.0821,0.1,0,10.0,0.3911800980567932,0.3607,0
resumes/data\INFORMATION-TECHNOLOGY\23864648.pdf,jds\AVIATION\AVIATION_entry.txt,INFORMATION-TECHNOLOGY,0.1196,0.05,0,18.0,0.3147802948951721,0.2576,0
resumes/data\INFORMATION-TECHNOLOGY\24020470.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,INFORMATION-TECHNOLOGY,0.084,0.2,-1,12.0,0.390155553817749,0.3565,0
resumes/data\INFORMATION-TECHNOLOGY\24020470.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,INFORMATION-TECHNOLOGY,0.138,0.35,0,10.0,0.3518328666687011,0.4168,0
resumes/data\INFORMATION-TECHNOLOGY\24020470.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,INFORMATION-TECHNOLOGY,0.1599,0.3,0,4.0,0.3668296933174133,0.3892,0
resumes/data\INFORMATION-TECHNOLOGY\24038620.pdf,jds\AGRICULTURE\AGRICULTURE_mid.txt,INFORMATION-TECHNOLOGY,0.0882,0.1,0,9.0,0.3707228302955627,0.2609,0
resumes/data\INFORMATION-TECHNOLOGY\24038620.pdf,jds\AGRICULTURE\AGRICULTURE_entry.txt,INFORMATION-TECHNOLOGY,0.0764,0.05,1,16.0,0.4064655601978302,0.1755,0
resumes/data\INFORMATION-TECHNOLOGY\24038620.pdf,jds\AGRICULTURE\AGRICULTURE_senior.txt,INFORMATION-TECHNOLOGY,0.0629,0.05,-1,16.0,0.4896245002746582,0.3087,0
resumes/data\INFORMATION-TECHNOLOGY\24083609.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0372,0.0,-1,0.0,0.3235867619514465,0.262,0
resumes/data\INFORMATION-TECHNOLOGY\24083609.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0397,0.05,-1,0.0,0.4162505567073822,0.2496,0
resumes/data\INFORMATION-TECHNOLOGY\24083609.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0506,0.1,0,-2.0,0.3697357773780823,0.2752,0
resumes/data\INFORMATION-TECHNOLOGY\24230851.pdf,jds\TEACHER\TEACHER_senior.txt,INFORMATION-TECHNOLOGY,0.0345,0.05,-2,6.0,0.4737584590911865,0.2626,0
resumes/data\INFORMATION-TECHNOLOGY\24230851.pdf,jds\TEACHER\TEACHER_mid.txt,INFORMATION-TECHNOLOGY,0.0514,0.05,-1,6.0,0.464139312505722,0.2667,0
resumes/data\INFORMATION-TECHNOLOGY\24230851.pdf,jds\TEACHER\TEACHER_entry.txt,INFORMATION-TECHNOLOGY,0.0487,0.05,0,6.0,0.4634992778301239,0.2465,0
resumes/data\INFORMATION-TECHNOLOGY\24913648.pdf,jds\BANKING\BANKING_senior.txt,INFORMATION-TECHNOLOGY,0.0366,0.1,-1,14.0,0.3595618605613708,0.3828,0
resumes/data\INFORMATION-TECHNOLOGY\24913648.pdf,jds\BANKING\BANKING_mid.txt,INFORMATION-TECHNOLOGY,0.0589,0.25,-1,14.0,0.3528480529785156,0.3362,0
resumes/data\INFORMATION-TECHNOLOGY\24913648.pdf,jds\BANKING\BANKING_entry.txt,INFORMATION-TECHNOLOGY,0.084,0.3,0,12.0,0.3864046335220337,0.3942,0
resumes/data\INFORMATION-TECHNOLOGY\25207620.pdf,jds\AVIATION\AVIATION_mid.txt,INFORMATION-TECHNOLOGY,0.1569,0.15,-2,11.0,0.3897529244422912,0.3029,0
resumes/data\INFORMATION-TECHNOLOGY\25207620.pdf,jds\AVIATION\AVIATION_entry.txt,INFORMATION-TECHNOLOGY,0.1488,0.05,-2,17.0,0.3980263173580169,0.2932,0
resumes/data\INFORMATION-TECHNOLOGY\25857360.pdf,jds\ARTS\ARTS_senior.txt,INFORMATION-TECHNOLOGY,0.0334,0.2,-2,14.0,0.2403464913368225,0.2592,0
resumes/data\INFORMATION-TECHNOLOGY\25857360.pdf,jds\ARTS\ARTS_entry.txt,INFORMATION-TECHNOLOGY,0.0396,0.1,0,14.0,0.1739519238471985,0.2423,0
resumes/data\INFORMATION-TECHNOLOGY\25857360.pdf,jds\ARTS\ARTS_mid.txt,INFORMATION-TECHNOLOGY,0.0223,0.05,-1,14.0,0.2706960439682007,0.3497,0
resumes/data\INFORMATION-TECHNOLOGY\25905275.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0752,0.1,-1,-1.0,0.3198617696762085,0.4453,0
resumes/data\INFORMATION-TECHNOLOGY\25959103.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0463,0.05,0,19.0,0.4479594230651855,0.2971,0
resumes/data\INFORMATION-TECHNOLOGY\25959103.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0544,0.1,0,19.0,0.4454577565193176,0.319,0
resumes/data\INFORMATION-TECHNOLOGY\25959103.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0495,0.0,1,17.0,0.4321286380290985,0.268,0
resumes/data\INFORMATION-TECHNOLOGY\25990239.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0519,0.05,2,15.0,0.3421530723571777,0.3132,0
resumes/data\INFORMATION-TECHNOLOGY\25990239.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_senior.txt,INFORMATION-TECHNOLOGY,0.0547,0.05,1,17.0,0.3480106592178345,0.2968,0
resumes/data\INFORMATION-TECHNOLOGY\25990239.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_mid.txt,INFORMATION-TECHNOLOGY,0.0825,0.15,1,17.0,0.3489823639392853,0.3486,0
resumes/data\INFORMATION-TECHNOLOGY\26480367.pdf,jds\FITNESS\FITNESS_senior.txt,INFORMATION-TECHNOLOGY,0.0369,0.1,-2,0.0,0.3020666837692261,0.1908,0
resumes/data\INFORMATION-TECHNOLOGY\26480367.pdf,jds\FITNESS\FITNESS_entry.txt,INFORMATION-TECHNOLOGY,0.047,0.05,1,-2.0,0.4570217132568359,0.2732,0
resumes/data\INFORMATION-TECHNOLOGY\26480367.pdf,jds\FITNESS\FITNESS_mid.txt,INFORMATION-TECHNOLOGY,0.0434,0.05,0,-7.0,0.3424681425094604,0.2464,0
resumes/data\INFORMATION-TECHNOLOGY\26746496.pdf,jds\DESIGNER\DESIGNER_senior.txt,INFORMATION-TECHNOLOGY,0.0356,0.1,0,2.0,0.3319453001022339,0.3326,0
resumes/data\INFORMATION-TECHNOLOGY\26746496.pdf,jds\DESIGNER\DESIGNER_mid.txt,INFORMATION-TECHNOLOGY,0.0636,0.2,0,2.0,0.3216989636421203,0.3398,0
resumes/data\INFORMATION-TECHNOLOGY\26746496.pdf,jds\DESIGNER\DESIGNER_entry.txt,INFORMATION-TECHNOLOGY,0.0662,0.25,1,0.0,0.3438010811805725,0.3623,0
resumes/data\INFORMATION-TECHNOLOGY\26768723.pdf,jds\AUTOMOBILE\AUTOMOBILE_senior.txt,INFORMATION-TECHNOLOGY,0.0423,0.2,-1,1.0,0.2771860659122467,0.2721,0
resumes/data\INFORMATION-TECHNOLOGY\26768723.pdf,jds\AUTOMOBILE\AUTOMOBILE_entry.txt,INFORMATION-TECHNOLOGY,0.0569,0.15,0,-1.0,0.2863988280296325,0.3257,0
resumes/data\INFORMATION-TECHNOLOGY\26768723.pdf,jds\AUTOMOBILE\AUTOMOBILE_mid.txt,INFORMATION-TECHNOLOGY,0.0568,0.1,0,-7.0,0.2839424610137939,0.3026,0
resumes/data\INFORMATION-TECHNOLOGY\26801767.pdf,jds\FITNESS\FITNESS_mid.txt,INFORMATION-TECHNOLOGY,0.059,0.1,2,23.0,0.2502991855144501,0.0909,0
resumes/data\INFORMATION-TECHNOLOGY\26801767.pdf,jds\FITNESS\FITNESS_entry.txt,INFORMATION-TECHNOLOGY,0.0507,0.05,3,28.0,0.2441447079181671,0.1281,0
resumes/data\INFORMATION-TECHNOLOGY\26801767.pdf,jds\FITNESS\FITNESS_senior.txt,INFORMATION-TECHNOLOGY,0.061,0.2,0,30.0,0.2376108020544052,0.1409,0
resumes/data\INFORMATION-TECHNOLOGY\27058381.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0356,0.1,-3,19.0,0.4060887396335602,0.23,0
resumes/data\INFORMATION-TECHNOLOGY\27058381.pdf,jds\ACCOUNTANT\ACCOUNTANT_senior.txt,INFORMATION-TECHNOLOGY,0.0601,0.05,-3,21.0,0.3692054450511932,0.2107,0
resumes/data\INFORMATION-TECHNOLOGY\27058381.pdf,jds\ACCOUNTANT\ACCOUNTANT_mid.txt,INFORMATION-TECHNOLOGY,0.0525,0.1,-3,21.0,0.3538745641708374,0.198,0
resumes/data\INFORMATION-TECHNOLOGY\27295996.pdf,jds\CONSTRUCTION\CONSTRUCTION_entry.txt,INFORMATION-TECHNOLOGY,0.1,0.2,0,11.0,0.4039489328861236,0.3164,0
resumes/data\INFORMATION-TECHNOLOGY\27372171.pdf,jds\BANKING\BANKING_entry.txt,INFORMATION-TECHNOLOGY,0.1173,0.4,1,-1.0,0.3496821522712707,0.3783,0
resumes/data\INFORMATION-TECHNOLOGY\27372171.pdf,jds\BANKING\BANKING_senior.txt,INFORMATION-TECHNOLOGY,0.0665,0.1,0,1.0,0.3552423119544983,0.375,0
resumes/data\INFORMATION-TECHNOLOGY\27485716.pdf,jds\ADVOCATE\ADVOCATE_mid.txt,INFORMATION-TECHNOLOGY,0.0655,0.1,-1,0.0,0.3645580410957336,0.3693,0
resumes/data\INFORMATION-TECHNOLOGY\27485716.pdf,jds\ADVOCATE\ADVOCATE_entry.txt,INFORMATION-TECHNOLOGY,0.0447,0.0,-1,-2.0,0.3524370193481445,0.35,0
resumes/data\INFORMATION-TECHNOLOGY\27536013.pdf,jds\ACCOUNTANT\ACCOUNTANT_entry.txt,INFORMATION-TECHNOLOGY,0.0596,0.1,-2,8.0,0.3543203473091125,0.3822,0
resumes/data\INFORMATION-TECHNOLOGY\27770859.pdf,jds\BPO\BPO_mid.txt,INFORMATION-TECHNOLOGY,0.0613,0.1,1,12.0,0.2924942076206207,0.3131,0
resumes/data\INFORMATION-TECHNOLOGY\27770859.pdf,jds\BPO\BPO_entry.txt,INFORMATION-TECHNOLOGY,0.0547,0.05,1,10.0,0.3208821415901184,0.3191,0
resumes/data\INFORMATION-TECHNOLOGY\28035460.pdf,jds\PUBLIC-RELATIONS\PUBLIC-RELATIONS_entry.txt,INFORMATION-TECHNOLOGY,0.0614,0.05,1,-2.0,0.2623694539070129,0.2606,0
